product_id,product_name,aisle_id,department_id
38764,100% Australian Tea Tree Oil,25,11
8902,Organic Radish Bunch,100,21
44210,Organic Portabello Mushroom Pasta Sauce,9,9
610,Mac & Cheezy Ravioli For Kids,38,1
21357,Caramel Chocolate Nut Roll Snack Bar,3,19
24949,Perky's Crunchy Flax Cereal with Chia,121,14
18805,Chocolate Chip Bar,3,19
14708,Stoli Blueberi,124,5
37458,Crushed Red Peppers,104,13
40022,G2 Low Calorie Lemon Lime Sports Drink,64,7
27566,Gentle Iron 25 mg,47,11
36090,Virgin Coconut Oil,19,13
45561,Yakisoba Spicy Teriyaki Beef Flavor Noodles,100,21
43865,Frozen Dairy Dessert Blasts Girl Scouts Thin Mints,37,1
35091,Organic Cream on Top Peach Yogurt,120,16
43484,Farmhouse Culture Classic Caraway Kraut,110,13
6349,Lint Roller,114,17
45626,Red Bell Pepper Ancho Chili Jam,88,13
11973,Tender White Corn Pop Up Bowl,23,19
16827,Organic Smooth & Moisturizing Spearmint Peppermint Shaving Gel,55,11
43008,Mesquite Charcoal,87,17
5196,Gluten Free Marketplace Spicy Beef and Bean Enchilada,38,1
16695,Original Steak & Chop Marinade,5,13
8146,Giant Chile Picante  v,107,19
9255,Sweet Plantain and Cheese Empanadas,30,6
20392,Hair Bender Whole Bean Coffee,26,7
27318,Organic Classic Green Tea,94,7
46389,Cork Dancer Pinot Noir,28,5
29265,Traditional Lavash Flatbread,128,3
48812,Variety Pack,85,17
48353,Mielbio Italian Honey Acacia Raw,29,13
29332,Combination Padlock,87,17
44302,Organic Chervil,16,4
11618,BBQ Chicken Pockets,14,20
24870,Gentle Cleansing Wash,73,11
23074,"Organic Whole Wheat Pie 9\"" Shells 2 ct",58,1
11307,Goat Cheese Logs,2,16
28064,Pocket Thins Multi Grain Flatbreads 8 ct,128,3
17714,The Original Dressing & Marinade Chinese Chicken Salad,89,13
44656,"Tortilla Chips, Black Bean",107,19
30060,Fresh Frozen Red Raspberries,116,1
31068,ProActive Health Smart Puppy Dry Dog Food,40,8
9445,"Cookie, Sugar",61,19
24902,Classic Lasagna With Meat Sauce,38,1
27205,3 Ply Ultra Soft Facial Tissue,111,17
8930,ProActive Health Adult Chicken Dry Cat Food,41,8
35160,Maple Glazed Honey Coat Cured Turkey Breast,35,12
12574,Sunflower Fabric Softener,75,17
43683,Voluminous Original Mascara - Blackest Black 310,132,11
42960,All Purpose Greek Seasoning,112,3
15356,Organic Vegetable Lower Sodium Soup,69,15
29068,Gluten Free Peanut Butter Sandwich Cookies,61,19
1227,Organic Bold Original Cacao Superfood Drink,31,7
14721,Bone Strength Take Care,133,11
25920,Orange Mango Juice,31,7
11575,Donut House Light Roast Coffee K-Cups,26,7
37801,Permanent Hair Color 2N Poppy Seed,22,11
278,Instant Mashed Potatoes,4,9
5688,Organic Tofu Veggie Burger,14,20
19805,8 Skinless Beef Franks,106,12
32386,Original Pure Olive Oil,19,13
31694,Sourdough Bachelor Loaf,112,3
854,Traditional Red Miso,66,6
45893,Florentine Spinach & Cheese Pasta Sauce,9,9
45401,Organic Vietnamese 5% Oil Ground Cinnamon,104,13
27012,Organic Baby Spring Mix,123,4
47346,Tuberz Organic Lowfat Yogurt,120,16
6021,Baby And Me 2 Tablets,6,2
21762,Mole Mexican Cooking Sauce,5,13
885,Lunchmakers Pizza Pepperoni with Nestle Crunch Bar,13,20
2869,Black Cherry 0% Fat Oikos Greek Yogurt,120,16
25953,Guava Paste,30,6
47764,White Clam Sauce,9,9
11478,Craft Beer Battered Onion Rings,129,1
45886,Tahini,72,13
44425,Reg; Basil White Bean &#38; Olive Oil Granola Bars Pack Of 10,3,19
6557,Pork Sausage Savory Sage ID 203-PF Rolls,106,12
15284,Small Round Container + Lid,87,17
8395,Vitamin D3 2000 IU Vegetable Capsules,47,11
3830,Country Fried Chicken Tenders,38,1
37244,Farmer's Garden Salad,123,4
47294,Family Size Fried Chicken & Rice,100,21
21620,Jammers Strawberry Kiwi Juice Drinks,98,7
24096,Single Grain Oatmeal Cereal,92,18
16135,Organic Fruit Snacks,50,19
28724,"Almond, Bunny Mix Chocolate Candies",45,19
48157,Organic Powered Chocolate Peanut Butter,88,13
48917,Original Squeeze Vegenaise,72,13
49550,Tangerine Limeade Seltzer,115,7
23845,Kids Lemon Flavor Fish Oil,47,11
14207,Angus Roast Beef,7,12
9888,Yellow Beverage Napkins,54,17
28604,Garden Veggie Burger,38,1
10633,"Pie, Dutch Apple",119,1
12790,0% Fat Peach Greek Yogurt,120,16
5309,Immune Plus Citrus Drink Mix Dietary Supplement 1 Packet,11,11
5115,Organic Medium Brown Eggs,86,16
33184,Condensed Cream of Mushroom Soup,69,15
13397,"Molasses, Bead",66,6
22638,"Cheese, Muenster",33,6
26886,Chicken Flavor Noodle Soup Mix,30,6
41097,Quick 1-Minute Oats,130,14
8570,Peeled Shallots,123,4
48108,Broccoli & Spinach Frozen Pizza with 3 Cheeses,79,1
29184,Vanilla with Oreo/M&Ms Variety Pack Lowfat Yogurt,120,16
46992,Real Cheddar Baked Cheese Puffs,23,19
42976,Wood for Good Almond Scented Polish,114,17
30619,Refresh Black Cherry Limeade,98,7
32962,"Cake, Lemon",8,3
48388,Turmeric Liquid Extract,47,11
35014,Midnight Minis Dark Chocolate Bars,45,19
16543,Dog Snacks Filet Mignon & Bacon Flavors,100,21
35321,Organic Lowfat Milk,84,16
26622,Bowl Brush & Plunger Set,114,17
2758,Black Forest Ham Vacuum Pack,96,20
33675,Salted Caramel Covered Pretzels,45,19
32229,Akoma Extra Semisweet Chocolate Chips,17,13
22939,Powdered Goat Milk,17,13
24963,Isoproyl Rubbing Alcohol,118,11
31455,Organic Fair Trade Mocha Java Coffee,26,7
8046,Water Bottle,115,7
6523,100% Pure Organic Coconut Water,100,21
2580,"Beef Jerky, Grass-Fed, Spicy",23,19
32366,Jays Chicago Mix Cheese & Caramel Flavored Popcorn,23,19
647,Melanie Medleys Vegetable Cream Cheese,53,16
10164,Organic Acai Berry 100% Juice,98,7
9074,European Butter Unsalted Sticks,36,16
26817,White Coated Paper Plates 9 In,111,17
6891,Apple Peach Oatmeal Stage 2,92,18
17562,Olive Tapenade Hummus,67,20
29771,Strawberry Banana on the Bottom Greek Yogurt,100,21
7679,"Curry Powder, Hot",76,6
430,Born Yesterday Pale Ale,27,5
30320,Craveables Four Cheese Pizza,79,1
13193,Special Sauce,72,13
35572,Blueberry Walnut Granola,57,14
9734,Mach3 Smooth Men's Disposable Razor,55,11
42333,White Cheddar Cheese Popcorn,23,19
31034,20 yr old Balsamic Vinegar,19,13
25594,Complete 7 Symptom Relief Enhanced Formula Eye Drops,44,11
25513,Boomchickapop Sea Salt Popcorn,23,19
16667,Extra Care Probiotic 200 Billion Packets,70,11
20826,Fruit Bars Made With Real Strawberry,37,1
24280,Natural Blueberries Covered In Dark Chocolate,45,19
47803,Lighten Up Breakfast Burrito,38,1
45405,Medium Organic Salsa,67,20
36922,Coffee Instant Espresso,26,7
18380,Original Club Soda,77,7
7673,Organic SprouTofu Super Firm Tofu,14,20
31205,Frequency Blend,26,7
36017,Rhodiola Extract,47,11
1139,Whole Wheat Fresh Stack Crackers,78,19
23216,Fancy Shredded Cheese Italian Blend,21,16
9987,Anti-Perspirant/Deodorant,80,11
36150,Stay Clean Non-Scratch Scrub Sponge,114,17
22904,Start Silicone Pacifier,82,18
45524,"1-to-1 Baking Flour, Gluten/Wheat/Dairy Free",17,13
36378,Smart Ones Chicken Oriental,38,1
14279,Tropical Goodness Juice Smoothie,31,7
46430,Sriracha Dipping & All-Purpose Sauce,66,6
9063,Organic Gold Pearl Onions,83,4
43806,30% Less Sodium Seasoning,104,13
11462,Organic Sugar Ice Cream Cones,103,19
7440,Liquid Premium Coconut Oil Original,19,13
46905,Mmm...Super Yummy Chocolate Cake Mix,105,13
19474,Decaf Mountain Chai,94,7
23320,Chicken Flavor With Vegetables Ramen Noodles,4,9
29556,Blue Cheeze Dressing Dairy Free,89,13
7343,Assorted Sheer Strip Bandages,118,11
46239,Oat Fit Maple & Brown Sugar Instant Oatmeal,130,14
7678,Kronos 6 Inch Handmade Pita Bread,128,3
49313,Small Pearl Tapioca,17,13
5842,Hazelnut Dairy Free Almond Milk Creamer,100,21
5160,Soda Bottles,77,7
46590,Golden Brown All Natural Mild Sausage Links,52,1
18554,"Garlic, Minced",104,13
27516,PlugIns Scented Oil Refill Cashmere Woods,101,17
4327,Organic Total Body Cleanse,6,2
9401,Traditional Beef Barley Soup,69,15
18440,Milk Thistle Seed Vegetarian Liquid Phyto-Caps,47,11
5932,All Natural Extra Fancy Pine Nuts,117,19
14573,Organic Tomato Basil Soup,69,15
19032,Organic Raspberry Ice Cream,37,1
41944,All Natural White Truffle Oil,30,6
10440,Mint Frozen Greek Yogurt Sandwiches,100,21
40290,Skin Food Cream Travel Size,25,11
16277,Broccoli,83,4
199,Herb Thyme Clamshell,16,4
1449,Firecracker  Ice Pops,37,1
4156,7-Up,77,7
6235,Gluten Free Vegan Chocolate Chocolate Chip Protein Bar,3,19
6977,Peanuts,117,19
30121,Peach & Mango Soy Yogurt,120,16
6492,Gluten Free Multigrain Baked Crackers,78,19
41962,Medium Claw Hairclips,22,11
8021,100% Recycled Paper Towels,54,17
41395,Crispy Battered Fish Portions Value Pack,34,1
34529,Honey Lemon Menthol Cough Suppressant Drops,11,11
8909,Spot's Stew Wholesome Lamb Canned Dog Food,40,8
6805,Raspberry Ginger Brew,77,7
35545,"Zucchini, Carrots & Onion",116,1
24170,Marinara,9,9
44579,All-Purpose Unbleached Flour,17,13
9037,San Mateo Loose Leaf Yerba Mate Tea,94,7
25014,Hibiscus Berryade,98,7
13884,Chocolate Chip Muffins,93,3
42098,Thick Cut Bone In Smoked Pork Chops,7,12
20785,Extra Sharp Aged Cheddar Cheese slices,21,16
8727,"Peperoncini, Greek, Sliced Golden",110,13
29280,Breakfast On The Go! Berry Nut Blend Nut & Granola Mix,57,14
36096,Ready Crust Chocolate Graham Pie Crust,97,13
17091,Shooting Star Beeswax Birthday Candle,101,17
37073,Kids Berry Body Wash,102,18
24836,"Cat Litter, Scoopable, Scented",41,8
23563,Chocolate Mint Miracle Tart,61,19
33690,Unfiltered 100% Pure Apple Juice,98,7
33835,Organic Smoky Chipotle Hummus,67,20
7361,Herb Crackers,78,19
43502,Captain America Assorted Fruit Flavored Snacks,50,19
30069,Organic Echinacea Plus Elderberry Tea,94,7
33593,"Crunchin' Grahams, Honey Sticks, 123 Sesame Street",92,18
682,Cruisers Diapers Jumbo Pack - Size 5,56,18
42373,Hint Of Olive Oil Veggie Chips,107,19
26054,April Fresh™ Fabric Softener Dryer sheets 105 count  Fabric Enhancers,75,17
37830,Argentina Steak Rub,104,13
18273,Kolsch,27,5
47857,Sweet 'n Fancy Yellow Mustard,72,13
40136,Original Taco Seasoning Mix,104,13
36889,Imported Beer Can,27,5
41501,Infused Basil Oil,19,13
45492,Cereal with Real Strawberries,121,14
15822,Organic Just Peas And Spinach Baby Food Stage 2,92,18
33437,Light Raspberry Walnut Vinaigrette Dressing,89,13
11869,String Cheese,21,16
12516,Kids' Cavity Protection Bubble Mint Toothpaste,20,11
43881,Cheese Slices,21,16
12415,Venus Razor +2 Cartridges,55,11
36885,Rose,134,5
11467,Organic Living Basil,16,4
5922,"Honest Face, Hand, & Baby Wipes",56,18
15470,Adult Allergy Relief Tablets 10mg,11,11
46749,Crunchy Cheese Flavored Snacks,107,19
32946,Chamomile Caffeine Free Tea Bags,94,7
8024,Duck Eggs Organic Pastured,86,16
25599,Lunchables Turkey & Cheddar Sub Sandwich With Smoothie Lunch Combinations,13,20
34129,Kale Blazer,31,7
39088,100% Lactose Free Milk Vitamin D,100,21
38422,Jumbo Fudge Sticks Original,61,19
11922,Pants Pampers Easy Ups Training Pants Boys Size 5 3T/4T Diapers,56,18
32490,Phoenix Daily Fragrance,80,11
49668,Apple Cinnamon Scented Candles,101,17
24694,Light Butter Popcorn,23,19
2742,Pearl Plastic Tampons,126,11
24582,Toaster Size Premium Plain Bagels,93,3
17812,Whole Greek Kalamata Olives,110,13
46350,Happy Baby Super Salmon Hearty Meals,92,18
17163,Vitamin A & D Fat Free Milk,84,16
2464,Kale Apple Greens,31,7
6430,Organic White Nectarine,100,21
45532,Organic Prunes Baby Food,92,18
44311,Scottish Oatmeal,130,14
32884,Organic & Raw Trilogy,31,7
40617,Ginger Peach With Matcha Tea,94,7
40715,Original Diaper Rash Ointment,6,2
36498,ZzzQuil Nighttime Sleep-Aid LiquiCaps,11,11
3280,Extra Firm Silken Tofu,14,20
7041,Pecorino Romano,2,16
7328,Pet High Traffic Area Foam Easy Clean Pro Refill Cleaner,114,17
26354,Crispy Fruit Freeze Dried Apple,117,19
9989,Natural Skin Essentials Facial Cleansing Towelettes - 30 CT,25,11
12929,Gold Medal Apple Juice,100,21
37811,Color Me Happy Conditioner,22,11
48814,Vinegar Gel Cleaner No-Rinse Cleaner Lemon Verbena,114,17
26331,Turmeric Supreme Allergy Relief,11,11
31408,Fruit Pnc 12 Floz 12 Pk 144 Floz,98,7
15522,Orange Cream Traditional Oikos Greek Yogurt,120,16
26286,Tahoe White Chocolate Macadamia Cookies,61,19
49456,Very Cherry Calcium Rich Antacid Chewy Delights,70,11
31885,Organic Chewy Blueberry Almond Granola & Seed Bars,48,14
30894,Supreme Peanut Butter Brownie Mix,105,13
45134,Pirouette Chocolate Hazelnut Creme Filled Wafers,61,19
29001,Blueberry Pancakes & Sausage On A Stick,52,1
14760,Singapore Street Noodles Garlic Basil Noodle Bowl,4,9
42234,Coffee Cold Brew Fs W Mcts,26,7
42203,White Grape Juice,98,7
3004,Home Flex Large Garbage Bags Drawstring 30 gallon,60,17
15602,Egg Matzos,33,6
27194,"Shampoo, Pure Natural, Long & Strong Jojoba",22,11
14217,Clarifying Acne Glycolic + Zinc Towelettes,100,21
19317,Cheese Stuffed Crust Pizza Five Cheese,79,1
26364,"Kefir Cultured Milk Smoothie, Whole Milk, Sublime Slime Lime",120,16
35328,Ginger Beer Premium,77,7
15898,Mango Peach Omega Swirl Omage-3 Fish Oil Supplement,47,11
10491,Via Instant Dark French Roast Coffee,26,7
22494,Scandinavian Style Gravlax,15,12
11814,Ocean Whitefish,41,8
13269,Oh My Yog! Pacific Coast Strawberry Trilayer Yogurt,120,16
29798,Organic Lasagna with Meat Sauce,38,1
14732,Organic Stage 2 Pears & Mangos Baby Food,92,18
30169,Total 2% All Natural Plain Greek Yogurt,120,16
30943,"8.5\"" Soft Cushion Scissors",10,17
31364,Peppermint Authentic African Black Soap,25,11
43386,Kale & Roasted Garlic Baked Bean Bites,107,19
47302,MegaFlora Capsules,70,11
30640,"Sausage, Smoked Chicken, Organic, Spinach & Feta",106,12
30787,Crispy Crowns! Seasoned Shredded Potatoes,129,1
24581,Thick & Chunky Salsa Medium,51,13
17268,Original Potato Chips Triple Pack,107,19
21369,Bold & Spicy Italian Style Pasta Sauce,9,9
29520,Slider Gallon Freezer Bag,85,17
35882,Blueberry Brown Sugar Newtons Fruit Thins,61,19
48791,"Creamy Coconut Organic Dark Chocolate, 57% Cocoa",45,19
42941,Originals Dog Food,40,8
32892,"Muesli, Ancient Grain, Cranberry Cashew",121,14
1825,Via Instant Ready Brew Pike Place Coffee,26,7
22566,Ginger Blossom Sparkling Beverage,77,7
38238,Chunky Salsa Mild,51,13
29921,Cheese Finely Shredded Mexican Four Cheese Blend,21,16
15613,Salted Tub of Butter,36,16
13198,85% Lean Ground Beef,122,12
7639,White Beans,59,15
34146,Fruit By The Foot Berry Tie Dye Fruit Snacks,50,19
7071,Unscented Baby Wipes Soft Pack,56,18
26442,Medium Thick & Chunky Salsa,51,13
40118,Hello Beautiful Organic Chocolate Protein Shake,133,11
38058,Tasty Treasures with Chicken & Cheese in Gravy Cat Food,41,8
38802,Country Potato Hamburger Buns,43,3
40891,Flex 4 Four Blade Disposable Razor for Men,55,11
19962,Kiwi Strawberry Sparkling Mountain Spring Water,115,7
39677,Cashews Roasted With A Handful Of Herbs,117,19
2900,Buffalo Style Strips,129,1
2864,Freeze-Dried Asian Pear Crispy Fruit,117,19
17118,Natural Sugar Free Spearmint Mints,46,19
28178,Daily Facial Cleanser Brightening,109,11
12910,Butternut Squash Pasta Sauce,9,9
323,Natural Food Color Packets,17,13
16915,"Dry Cola Soda, Lightly Sweetened",115,7
3805,Orange Honeydew Melon,24,4
19567,White,2,16
28850,Healthy Request Chicken with Mini Round Noodles Soup,69,15
45338,Sensitive Systems Formula Adult Dog Food,40,8
25261,Max Cover Disinfect Mist Garden After Rain,114,17
34860,Reduced Fat Creamy Peanut Butter,88,13
30736,Hard Cider Crisp Apple,27,5
28913,100% Lime Juice,98,7
45054,Combination Party Pizza,79,1
8294,"Juice Blend, Organic Vegetable, Beets",31,7
25590,Simply Well Rice Pudding,71,16
49677,Thick & Chunky Sloppy Joe Sauce,59,15
36686,Charcoal Lighter Fluid,87,17
12427,Original Beef Jerky,23,19
12690,Wonderful 100% Pomegranate Blueberry  Juice,31,7
34998,Medium Restaurant Style Salsa,30,6
3157,Grilled Tender Beef & Liver Feast in Gravy Cat Food,41,8
31246,Sweet Potato Quinoa Bowl,42,1
43234,Parmesan Cheese Crisps,107,19
41193,Organic Green Tea With Pomegranate & Acai,94,7
42909,Country Fried Pork Chop & Gravy,38,1
17197,G Series Fierce Melon Sports Drink,64,7
29631,"Decorating Icing, White",97,13
49273,Light and Lean Quinoa Black Beans with Butternut Squash and Chard,38,1
14710,Recover Peanut Butter Chocolate Protein Shake,64,7
6995,Peach Blueberry Galette,112,3
35045,Original No Pulp Pure 100% Florida Orange Juice,31,7
24527,Herbal Caffeine Free Sleepytime Tea,94,7
34828,Organic Sea Kelp Delight Seasoning,104,13
44442,"Garlic, Powder",104,13
19146,Vegetarian Organic Pinto Beans,59,15
19425,Saag Paneer & Biryani Bento,13,20
26042,Blood Orange Chili Organic Drink,31,7
4017,Butternut Squash Yogurt,120,16
32694,Go Fresh Cool Moisture Beauty Bar,127,11
44914,Easy Cheese Cheddar Cheese,51,13
27653,Argan Oil of Morocco Renewing Penetrating Oil Hair Oil,22,11
40264,Hot & Spicy with Beans Chili,59,15
12366,Skin Trip Coconut Moisturizer,25,11
374,Sliced Kosher Salami,96,20
43645,"Eggs, Hard-Boiled",86,16
31883,Vegetable Lasagna,38,1
31620,Voluminous Million Lashes Mascara - Blackest Black 635,132,11
21375,Toasted Coconut Vanilla Oikos Greek Yogurt,120,16
3605,Stain Remover Carpet Cleaner,114,17
43697,Organic Shoyu,66,6
11669,Tuscan White Beans,59,15
18862,Organic French Onion Dip Mix,88,13
46691,Dry Scalp Shampoo with Almond Oil,22,11
42321,Candigone Advanced Cleansing System,6,2
48206,Deli Select Brown Sugar Ham Ultra Thin,96,20
28327,"Chili Sauce, Sweet & Spicy",5,13
36314,Coconut Foot Creme,6,2
39789,Fresh Green Salsa Hot Habanero,51,13
43146,Special K Multi Grain Crackers,78,19
46299,No Damage Elastics Hair Ties,22,11
48109,"Tortilla Chips, Clasico, Jalapeno Lime",107,19
5036,13 Gallon Apple Scented Tall Drawstring Bags,60,17
33820,Ginger Bok Choy Soba Noodles,14,20
34016,Small Sea Shells Pasta,131,9
6035,Vegan Smores,45,19
18249,Ancient Grains Penne Rigate,131,9
20347,Lavender and Vanilla Candle,101,17
63,Banana & Sweet Potato Organic Teething Wafers,92,18
36688,Potato Bag,100,21
5072,Dark Chocolate Raspberry Ice Cream Bars,37,1
21191,Dips Garden Green Onion Dip Mix,89,13
47901,Frosted Devil's Food Donuts,93,3
9961,Roasted Garlic & Herb Seasoning,104,13
16592,Orange Pineapple Drink Mix,90,7
41292,Chewable Tablets Esberitox,11,11
13724,Fresh Tartar Sauce,72,13
2386,Passion Orange Guava Juice,31,7
46000,Salad Kit Strawberry Fields,100,21
2955,Hummus Easy Southwest Black Beans,67,20
21491,Supremo Chihuahua 8.82 Oz,21,16
8179,Fair Trade Unscented Shea Butter,25,11
18981,Ziti,131,9
6130,Christmas Peanut Butter M&Ms,45,19
22342,3D White Clasicc Vivid Whitestrips,20,11
21857,Coriander Chutney,76,6
11772,Sockeye Salmon,15,12
47410,Maxi Long Super Pads,126,11
46724,Honey Vanilla Chamomile Caffeine-Free Herbal Tea,94,7
43563,Pitted Deglet Noor Dates,117,19
30193,European Bowl Brush & Caddy,114,17
37136,Alkaline AA Batteries,87,17
32222,Skillets Sausage,52,1
24769,Italian Style Meatballs & Mozzarella Frozen Sandwiches,129,1
15979,Extra Sharp Cheddar Cheese Block,21,16
6652,ECOS Dishmate Free & Clear Dish Liquid,74,17
27905,Strawberry Yogurt Nutrition Bar,3,19
33751,Whipped Fluffy White Frosting,97,13
28446,Fancy Feast Ocean Fish & Salmon Dry Cat Food,41,8
40825,Havarti Cheese Slices,21,16
22173,Mocha K-Cups,26,7
24002,"Shaving Cream, Soothing Aloe",55,11
16275,Bourbon Whiskey,124,5
36404,Neti Salt Refill,104,13
32316,Vanilla Greek Yogurt,120,16
15023,Chocolate Protein Nutrition Shake,65,11
45186,Original Non-Dairy Coffee Creamer,53,16
34012,Almond Breeze Chocolate Almond Milk,91,16
9805,Chlorine Free Ultra-Thin Regular Pads,126,11
39772,Organic Baby Red Potatoes,13,20
429,Dark Red Kidney Beans,59,15
15501,Whole Grain Penne Pasta With Turkey Meatballs,129,1
34349,Organic Pureed Ginger,104,13
44953,Organic Three Grain Tempeh,14,20
11602,Santa Barbara Roasted Garlic Medium Salsa,67,20
6757,Beer Lager,27,5
33913,Chicken & Star Shaped Pasta RTS Soup,69,15
37804,Non Gmo Cornstarch,17,13
39407,Strawberry Syrup,103,19
35861,Family Size Chicken Flavor Rice Blend,4,9
8007,Medium Grain Rice,63,9
11166,Volcano Shrimp Cheese & Jalapeno Stuffed,34,1
9794,Poppy Seeds,104,13
45680,2nd Foods Organic Banana Blueberry & Blackberry Oatmeal Pouches,92,18
43216,"2\"" X 60 Yd. Multi Use Roll",87,17
43840,Turkey Pepperoni Lower Fat,96,20
14488,Sliced Muenster Cheese,21,16
32759,Chocolate Flavored Nature's Most Complete Plant Protein,65,11
35044,Supreme Thin & Crispy Pizza,79,1
31610,Meatloaf and Mashed Potatoes,38,1
41645,"Cashew Mix, Raspberry Crumble",117,19
3542,Nopalitos Tender Cactus,81,15
9607,Red Honeysuckle Nectar Scented Candle,101,17
17920,Shredded Almond Mozzarella Cheese,21,16
35487,"All White Meat Turkey Burgers, 93% Lean",34,1
32615,Vanilla Caramel Pizzelle Gelato Bars,37,1
22754,Butter Top White Bread,112,3
41427,Cookies 'N Cream Protein Bar,3,19
40005,"Waffle, Honey Flavor",3,19
13950,Special K Berry Streusel Pastry Crisps,48,14
26781,Frosted Cinnamon Roll Toaster Pastries,48,14
8669,Pina Colada Yogurt Smoothie,120,16
19114,Harvest Red Blend,28,5
21505,"Coldpuree Organic Stage 2 Banana, Blueberry and Avocado Baby Food",100,21
27119,Organic Ceremonial Matcha Green Tea,94,7
47907,Natural Good Morning Bacon,106,12
18907,Light & Fit Greek Crunch Coconut Chocolate Bliss,120,16
2186,Organic Harmony Blend Tri-Color,4,9
12045,Lengthening Mascara - Graphite,132,11
43375,Chipotle Taco Seasoning Mix,104,13
38825,Yakisoba Roast Chicken Flavor,4,9
47661,Sazon Coriander & Annatto Seasoning,104,13
2495,Original Liquid Laundry Detergent,75,17
38338,Banana 3.5 oz Cups 4 Yogurt,92,18
48254,Sweet & Spicy Granola Bars,3,19
29142,Natural Chicken & Apple Breakfast Sausage Patty,52,1
34271,Blueberry Pomegranate High Protein Frozen Yogurt,120,16
11213,Twin Cherries Gummi Candy,50,19
35404,Naturally Smoked Mozzarella Balls,21,16
12291,Taster's Choice Columbian Single Serve Instant Coffee Sachets,26,7
3733,Daily Moisture Lotion with SPF 15,127,11
25550,Flour corn tortillas filled with chicken and vegetables over a bed of rice topped with a Real cheese sauce Chicken Enchiladas,38,1
40256,Cinnamon Sticks,104,13
40155,Disposable Large Swimpants,56,18
6661,Sweet Spirulina Sprouted Bar,3,19
38707,Hot Thai Red Curry Paste,66,6
17165,Milk Chocolate Eggs,45,19
22614,Chicken Tikka Masala with Saffron Rice,76,6
28666,Organic Vitality Snack Wild Raspberry,92,18
17517,Pate De Campagne Slice,72,13
28457,Lentil Curry,13,20
3864,Light Smoked Portuguese Sardines in Tomato Sauce,95,15
26870,New England Clam Chowder,1,20
3273,Home Menu Orange Chicken,38,1
21751,Beyond Natural Cat Food Salmon & Whole Brown Rice Recipe,41,8
3618,Grilled Seafood Feast Variety Cat Food,41,8
38632,Vietnamese Rice Noodles,66,6
26295,Royal Jelly,47,11
33604,Gourmet Roasted Tomato Medium Taco Sauce,72,13
9442,Charentais Melon,24,4
9962,Mex Bouil Tomato Chicken Savoury Sauce,69,15
28189,C Vitamin 500mg Caplets,47,11
26782,Cream Havarti with Dill,2,16
23274,Bedtime Moisture Wash™ Baby,102,18
27488,"Fruit & Veggie Snacks, Probiotic, Pomegranate Blueberry & Acai",92,18
47190,Kosher Matzo Meal For Passover,33,6
33386,Nuggets Milk Chocolate With Almond,45,19
6975,World Cuisine Certified Halal Chicken Tikka Masala With Basmati Rice,38,1
2970,Optic White Power Soft Toothbrush,20,11
22335,Sliced Italian Bread,112,3
39559,Frozen Dark Sweet Pitted Cherries,116,1
32707,Platinum™ ActionPacs™ Fresh Scent Dishwasher Detergent,74,17
27549,Mini Powdered Sugar Donuts,61,19
5654,Splash Watermelon Cherry Juice,98,7
5554,Noni Liquid Supplement,47,11
15745,Plain Salt,6,2
47884,World's Best Mac & Cheese,38,1
40275,Extra-Strength Heartburn Relief,70,11
26731,Peach Guava Coconut Water,31,7
30828,Burger Veggie Curry,38,1
15365,Organic Energy Chews Fruit Smoothie,45,19
30638,White Paper Towels,54,17
26942,Whitening Toothpaste with Tea Tree Oil,20,11
34622,Vanilla Cupcakes,8,3
386,Real Chicken & Veggies Recipe Dog Food,40,8
38937,Original Instant Oatmeal Hot Cereal,130,14
42444,Diet Dr Pepper,77,7
21346,Zinc 50 mg,47,11
23167,"3\"" Palm Wax Pillar Candle",101,17
48078,Toasteds Savory Onion Crackers,78,19
9190,Chicken & Vegetable Spring Rolls,129,1
46816,Honest Soothing Bottom Wash,102,18
47209,Organic Hass Avocado,24,4
16468,Kimchi,66,6
40998,Alkalize Detox Green Super Food Single Packet,65,11
8318,Invisible Solid pH Balanced Spring Breeze Scent,80,11
21403,Lemon Grass,16,4
47511,Ultimate Chocolate Sauce,103,19
30440,Chocolate Crepes,93,3
11029,Sea Salt And Vinegar Potato Chips,107,19
32250,Cherry Cranberry Almond Granola Cookies,61,19
2096,Anise Seed,104,13
39049,Naturally Hickory Smoked Butcher's Cut Bacon,106,12
10505,Sugar Free French Vanilla,26,7
38155,Strawberry Sorbet With Milk Chocolate Bar,37,1
9890,Whole Lychees in Heavy Syrup,99,15
4121,Organic Red Delicious Apples,24,4
11626,Organic Chocolate Drops,45,19
11049,Organic Tibetan Goji Berries,117,19
11710,Fresh Mozzarella Snacking Cheese,2,16
45754,Black Bean & Corn Salsa,51,13
34591,Pure Ground,104,13
35073,Yogurt,100,21
24637,Turkey Sausage Links,52,1
19156,Fat Free Blueberry Yogurt,120,16
46012,Vanilla Blended Non-Fat Greek Yogurt,120,16
12654,Max Cockroach Killer,87,17
12351,Smooth & Sweet Citrus Punch,31,7
9479,Ham & Swiss Sandwich,13,20
28361,Ethiopia Organic Coffee,26,7
1282,Green Onion,83,4
8446,Utility Lighter,87,17
10454,Limited Edition Ice Cream,37,1
4570,Sugar Free Vanilla Wafers,61,19
45130,Bakery Classics Soft White Hoagie Rolls,43,3
20208,Savory Chicken in Gravy Cat Food,41,8
25425,Organic Petite Diced Tomatoes,81,15
