order_id,product_id,add_to_cart_order,reordered
3320651,21616,3,1
1908508,18880,13,1
3056069,7878,1,1
2571020,19051,5,1
2863915,3389,1,1
1015425,25466,2,0
2871418,881,13,1
3258087,44487,9,0
3332494,35163,21,0
2822379,28465,3,1
2913728,29953,22,0
2409735,11256,1,0
2487114,18352,17,0
1657484,48745,17,0
750877,11009,6,0
2525849,47626,5,1
1629891,10017,15,1
2841509,24654,4,1
12525,45210,11,0
2165697,21938,5,1
2647117,39877,7,1
2792798,26350,5,1
612088,13176,2,1
2619535,45495,5,0
2372009,1185,5,1
3002999,37228,1,1
2981047,9839,18,1
255675,16797,5,1
1155675,20520,9,0
2085828,32293,3,0
1268032,16953,10,0
1057617,3527,1,1
394664,22365,5,1
1870374,26312,19,0
370673,21948,1,0
1417622,20114,5,1
2094049,10121,7,1
3126978,45063,5,1
1279212,44098,18,0
1835809,49191,2,1
3223629,31717,11,1
2425081,17168,5,1
2596566,48775,20,1
3350554,9159,7,0
180808,49075,12,0
2973343,35622,10,0
1005166,16797,2,1
2818995,37288,14,0
2233220,45066,1,1
2074086,29009,2,0
2902835,28204,1,1
3210393,4149,11,0
1014906,12320,9,0
576119,3124,14,0
1763049,22959,5,1
1660383,18811,2,0
1471861,33886,39,0
317537,2380,6,0
197367,1640,12,1
1239347,22963,12,1
2619182,41414,7,0
1805334,11461,16,0
2845055,13250,3,1
589648,20114,6,1
927043,24852,4,0
5728,33000,2,0
3265733,15317,5,1
2068665,44234,8,0
2750166,47630,3,1
1715077,25542,2,0
1943213,31634,8,1
634706,8174,6,1
1581031,24964,8,1
2108921,16920,8,0
2744665,36994,14,1
2533330,15485,4,0
939028,23351,8,0
916749,46361,15,1
1293726,260,9,0
1245532,42282,9,1
21696,31562,7,1
2477435,40974,5,0
1488040,13176,2,0
1028873,49385,1,0
72019,35561,6,0
985700,42356,9,0
264629,15683,1,1
283403,30233,13,1
2357487,10023,5,0
2677911,24852,17,1
2159241,34262,5,1
634941,38444,2,1
851026,26882,8,1
1764628,33716,6,0
3311915,46650,7,1
1015310,37449,12,1
1574715,33813,5,0
2981753,10761,10,1
2801338,15070,3,1
1657277,48437,2,0
768962,10504,4,0
1527904,13984,30,1
3380042,19415,4,1
1069217,30082,1,0
985683,31553,16,0
2192056,35535,5,1
1094361,5479,2,1
3160900,37619,2,1
2138672,41950,10,1
1900346,20119,4,1
1035464,47099,19,0
289152,44359,9,1
141024,30169,12,1
1829201,31562,1,0
2057949,39411,11,0
1228282,5876,15,1
1989364,31915,4,1
1125391,30353,6,0
2055672,8558,23,1
2333827,886,7,1
2009631,7704,3,0
3259926,35914,3,1
2934641,16185,3,1
2078740,49281,8,0
3216026,34404,16,1
665109,47209,17,0
1461847,43961,15,1
1762431,25579,4,1
1571962,14999,5,0
1973915,47766,2,1
758435,14493,20,0
1946357,3192,6,0
719894,38782,18,1
1343390,19660,1,1
182798,31506,5,0
2097081,41057,9,1
3091346,31373,10,0
1331502,43713,8,1
2800956,21288,18,0
3061236,13535,5,0
1336099,21137,6,1
3379190,22935,16,1
1926056,32139,12,0
1748354,24852,1,1
1242541,9327,5,1
2296646,27020,35,1
1371473,1700,18,1
1336222,31964,33,1
1870973,15063,15,1
94892,7503,8,1
1207254,30290,17,0
1367252,9666,10,1
1773982,49520,8,1
421538,47788,16,1
1315167,4920,6,1
1893080,30122,7,1
926032,18629,6,1
1423857,37966,39,1
1477034,22825,10,0
615093,27554,12,1
805572,36064,1,1
1654988,33508,3,1
1609943,19057,2,0
718225,40310,14,1
826616,26184,4,1
1871496,4022,5,0
3248631,41950,15,0
1247918,4006,9,0
2626225,11512,16,1
3052718,24263,25,1
1981916,31635,1,0
1082536,27966,10,1
3318623,3599,18,1
576317,49383,10,0
290910,20512,25,0
85662,21449,9,1
3382104,21846,4,0
2037996,27548,13,0
167592,23712,7,0
2941601,42803,20,1
654326,16882,8,0
991723,8057,12,0
1965791,48171,28,0
105750,37011,15,1
1493999,23457,12,1
1867633,13249,1,1
2789947,1667,14,0
1640829,47144,3,1
1181636,10957,3,1
687342,23622,26,1
3077388,25817,1,1
3267002,20395,5,1
1655563,9881,24,0
1561050,45066,9,1
837180,19048,29,0
2756062,48299,12,0
2880413,29919,6,0
1775860,19057,11,1
3272745,27845,6,1
1809326,6962,1,1
2288150,20740,3,0
1953006,47439,18,1
1890762,449,11,0
2142647,13198,13,1
593168,19019,6,1
3410157,19660,1,1
2718906,4451,2,1
2063151,21137,3,0
556752,38273,26,0
1855270,43961,11,1
367244,22128,19,0
1030028,4614,3,0
2876710,21903,14,0
2425023,43262,10,0
934420,18926,2,1
1092389,47559,8,0
2746604,35622,5,1
2737437,49235,1,1
2997876,23541,11,1
1784049,3957,1,1
1261536,2314,3,0
1847349,10326,3,1
1785695,3717,5,1
1597407,23064,16,0
1525529,4928,6,1
2620347,44632,2,1
2980781,5785,2,1
1741189,1215,3,1
1065200,5134,13,0
171496,21573,3,1
2010628,41351,1,1
3210021,37220,18,1
1620069,11140,1,1
1200546,24142,12,0
2837308,45622,8,0
74361,3952,19,0
2105146,11827,6,0
672669,3045,23,1
1377549,27845,6,1
2170275,20514,9,0
2718489,39108,5,1
1344165,45535,8,1
2190220,1181,17,0
1234361,30903,25,1
2756326,37825,7,0
182463,8747,29,1
760857,4605,6,0
306678,26209,4,0
916374,4166,16,1
2860146,32338,13,1
1799054,20345,6,1
2277943,14029,8,0
841024,35321,1,1
940957,36881,5,1
1645563,7412,7,1
624653,16797,4,1
1933909,30958,13,0
1870374,20634,16,1
1182930,25069,19,1
3211004,7175,2,0
2972809,47970,22,0
727609,30639,2,1
1002396,42352,5,0
1325816,24852,2,0
2827914,47890,2,1
1376171,24852,4,1
3328343,17427,1,0
89670,42265,8,0
1511811,33090,2,1
3358912,5210,7,1
2125656,23621,9,0
2066772,22142,10,0
657914,1463,1,1
1279265,26509,6,1
1265452,10998,4,0
118335,48682,8,0
1006643,26209,6,0
1501795,1938,11,0
1719763,30827,7,0
2787030,45007,23,1
1902410,33768,6,1
98,24964,29,1
1836825,10690,5,1
889532,46149,1,0
2358995,24852,4,1
845827,19508,8,0
2124254,35167,23,0
2979529,14197,28,0
1339994,34243,19,1
894711,38456,11,0
1364197,6184,3,1
1880578,48600,13,0
1541945,9076,4,1
2807762,27966,2,1
1128651,40338,4,1
2391044,36522,8,0
2160094,13646,5,1
2883906,37825,18,1
2933712,21334,11,1
1122987,4600,9,0
1323847,46138,9,0
1399803,18439,6,1
1352906,3697,15,0
571826,17389,3,0
3166604,45013,7,1
3379914,43712,10,0
769200,7628,2,1
2406004,29996,9,1
253508,48705,29,0
2035104,49012,9,0
2121896,14508,3,1
1191097,21903,3,1
1760129,11076,13,1
1568207,18380,16,0
1337886,18432,7,0
1323144,48933,5,0
2306556,19154,3,1
455144,38739,8,1
241418,17725,3,0
2954353,14870,5,1
1489279,22963,5,1
1404626,35842,2,1
272174,8174,19,1
1120753,35298,1,1
1591463,18290,2,0
3319861,31040,7,1
1806861,4086,17,0
1775359,5077,2,1
1792941,42637,23,0
1702736,19154,2,0
3339150,23622,5,1
2370185,29660,13,0
1369850,21903,2,1
1741381,26131,9,1
2027535,2604,12,0
539451,46971,22,0
465780,7401,6,1
2919709,21131,17,0
3191497,44085,1,1
3389525,24768,9,0
1567988,9071,36,1
727481,48679,15,1
1652946,13819,15,1
2535036,32018,7,0
1586592,25256,17,1
2445555,23012,11,1
2036571,38490,1,1
1279967,27336,3,1
3182315,4564,14,0
779299,30162,4,1
1686295,24852,5,0
1287003,32299,2,0
1507172,43504,7,1
452049,27985,2,0
1385263,1760,15,1
1890376,35628,19,1
1132294,22089,1,0
1304698,28733,14,0
121618,24838,5,1
483978,13176,28,0
374536,32717,3,1
3184000,8174,6,1
1719416,13176,2,1
2395604,2245,24,1
1191353,9852,1,0
330536,34335,1,1
1657933,25472,11,0
2136707,37646,6,1
802178,45063,7,1
2392905,8518,10,1
515332,7405,5,1
1636674,8571,3,1
1869616,3376,13,1
2354266,3957,1,0
2696525,11344,3,1
3202934,32655,1,0
2873600,28132,5,1
3212992,2086,11,1
1301693,48109,1,1
1756922,42244,9,1
3005108,44632,13,1
1742098,25670,13,0
2185132,39619,16,1
1027853,28413,4,1
494774,14678,12,0
3073574,17366,4,1
929217,42897,5,0
632450,4533,7,1
530284,40545,10,0
409194,25569,6,1
257726,4576,4,0
1435383,16619,6,0
958158,37119,19,0
970974,31248,8,0
657072,11461,15,1
1152676,8465,2,1
1588499,9339,20,1
3136608,45063,1,0
1390985,12341,5,1
2010414,44632,2,1
2138786,11885,3,1
2356839,19084,2,1
3095058,29807,18,0
61614,5876,17,1
1037363,27344,14,0
3291225,44303,8,0
395877,39224,1,0
1935623,11123,9,1
767198,4920,3,0
1269430,16797,8,1
1112063,22504,5,1
2488912,33614,15,1
2613702,21938,10,1
1782136,32876,2,1
915178,38730,10,1
1127474,3822,4,1
801981,41999,10,1
1615200,29222,12,1
137924,14197,13,1
331442,21137,22,0
1189892,39475,6,1
1160681,22089,2,1
3231303,22553,16,1
282229,21903,7,1
3160699,47866,17,1
1482997,35921,3,1
230792,22759,16,0
2138378,8092,4,0
2286565,19057,7,1
1293939,32537,16,1
2495228,21927,11,1
548668,8204,3,1
3290051,32747,16,0
1205482,43295,17,0
1236878,19678,1,1
1422640,13176,2,1
393719,19894,3,1
450234,46802,3,1
1139586,26029,4,1
1687007,25544,5,0
2743925,24964,11,1
594188,12569,15,1
1347250,32299,6,1
826117,44628,1,0
1869817,37635,12,1
298751,13176,1,1
1762736,28634,11,1
1598679,29894,8,0
2629052,32689,12,0
2536759,14633,1,1
2394117,16145,20,1
738583,12395,4,0
2255661,41950,20,1
913214,32478,2,0
329024,3583,10,1
403367,31504,20,0
3075658,24852,15,1
198371,13755,27,1
2586616,890,21,0
2183874,45747,7,0
2619494,46697,12,0
3244279,48364,5,0
2919255,22474,34,0
2335948,6184,5,1
1549816,34262,5,1
1522016,49496,5,0
1340341,10549,10,1
1997064,11885,15,0
887671,14858,10,0
2959773,35622,9,1
570419,13176,1,0
178192,5450,3,0
1762556,38944,12,1
2363715,11193,9,0
2351056,26668,4,1
1239657,3145,3,0
1990130,5825,15,0
765043,14146,4,1
1134881,15933,25,0
1856440,21137,12,1
3040277,21137,5,1
794197,10673,15,0
2323518,2295,6,1
3358775,3330,14,1
3198584,40354,14,0
2293498,35939,8,1
3228748,44142,17,1
1285874,10621,10,1
2596754,26209,1,1
3280477,13263,14,0
2745280,5025,1,1
3402274,2537,6,0
326238,31577,19,1
1221102,5876,11,0
710160,47766,4,0
2348873,47026,10,0
2494007,44731,7,0
368005,32864,4,1
1997182,28204,4,1
2058303,35518,9,0
240603,33351,17,1
1490358,42803,8,0
783772,28842,3,1
3319427,6184,5,1
1738513,17600,11,1
1480087,47766,2,1
1225561,13176,17,1
1171690,44632,18,1
2566109,12381,14,1
1599651,38557,18,0
588592,11121,6,0
2470185,35217,9,0
2399298,41588,3,1
1270349,8480,10,0
1963418,39984,23,0
1672683,17505,3,1
2943797,43789,10,1
1654550,48186,1,1
260595,7131,10,1
2883169,39275,1,0
3087910,41010,1,1
1932419,45007,10,1
854333,23236,5,0
3085293,22963,2,0
2185237,22935,8,0
1329342,7746,3,1
2762801,8590,24,0
1036766,16281,2,1
1798740,6061,6,0
1723791,33351,14,1
16128,14084,2,1
338988,21903,2,1
2970634,21810,3,0
391238,19966,35,0
2006138,24964,8,1
1776181,40593,8,0
2522074,42533,7,0
2748772,5994,17,1
3175158,5025,1,0
1489690,20114,4,0
512205,24852,7,0
567738,2717,3,1
1232245,2589,3,1
2761931,34358,7,1
3077323,11869,4,1
501818,22035,1,0
3175636,31506,4,0
3377559,41787,5,1
480694,47192,4,0
46923,38985,11,0
534501,33745,4,1
834377,30233,3,1
678915,45007,5,1
265794,33706,1,0
1133055,18599,6,0
1009449,5212,10,1
155134,44477,11,0
1432441,4920,4,1
3295620,30391,11,0
1611946,38293,1,0
1202469,40706,1,1
3281469,17122,10,0
2935275,20039,6,1
916990,29103,12,0
117018,9286,7,0
2554261,4957,47,0
62731,27966,5,1
1373826,47893,21,0
1652839,2452,11,0
2897651,36854,1,0
2049529,6689,1,0
1652552,24852,3,1
1997174,28836,28,1
1570914,8193,2,1
2596334,14520,7,0
1551393,15429,6,1
3132037,45,9,1
146047,30489,5,1
489144,5077,6,1
2322835,5855,1,0
2840637,6141,8,0
1162826,28571,7,1
2118492,27925,6,1
3174177,43789,1,0
1597933,287,5,1
2333934,16897,11,1
1490674,38456,6,0
161309,1379,29,0
629227,30489,4,1
556365,24852,1,1
2317513,16589,5,1
3320352,17835,21,0
2723028,24535,5,1
2900022,26278,2,1
2885128,37611,18,0
2709768,44632,10,1
1532546,34005,6,1
1714426,48845,7,0
348097,10507,11,1
272543,37646,14,0
986741,15570,1,0
2814883,25265,3,0
2308617,40706,4,1
1407800,43886,3,0
2836280,16218,15,1
299143,14401,13,1
1959763,47209,2,1
1109789,8136,5,0
2584969,26604,9,1
3413466,26209,5,1
1789441,41377,10,1
3318251,18135,22,0
2220824,26604,11,0
2893887,43194,5,1
1853662,10246,22,1
2803828,17600,3,0
2288437,19450,1,1
342033,6631,22,1
2109176,7559,1,0
2175659,40961,13,1
3005601,8349,4,0
2988213,47626,5,1
2902341,23032,27,1
976240,24852,9,1
458995,15094,8,0
3120917,46802,9,1
1475986,14429,6,0
2956731,13176,1,1
2458750,1032,7,0
3140936,37646,1,1
786491,16797,23,1
3262334,26842,7,0
48236,5816,1,1
1487146,21715,3,1
2218381,15588,2,0
17613,3382,5,0
1759603,20152,18,0
3237892,2086,10,1
3162951,16349,4,1
2992221,45246,28,0
1117774,4137,11,1
466588,5089,28,0
297929,38618,6,0
1802583,45683,1,0
2805884,31506,14,0
3223868,17429,15,1
2143910,13386,4,1
1039857,29650,11,1
2195732,15629,17,1
3229042,22935,32,1
1917472,47788,19,1
1666624,27102,5,0
1529874,47626,3,1
2641346,27086,3,0
1569028,32689,4,0
2905684,8424,7,0
1597402,47000,11,0
1221788,28278,15,0
861643,22825,11,0
2531080,32689,9,1
512968,10246,8,0
2734355,10165,8,0
2064767,18721,11,1
2594210,9534,4,1
1096098,11520,9,1
130066,43352,5,1
1740183,5069,16,1
2093658,13176,3,1
865954,42265,14,1
1189686,22935,6,1
2315444,8197,17,1
273723,31506,10,0
2445555,7126,7,1
2972047,30489,3,1
1310415,24852,1,1
954154,23081,1,0
1175821,43768,13,1
3201373,3397,11,0
2959754,24852,6,1
2818052,4029,11,1
15091,16703,14,0
3193855,45123,10,0
3390307,42043,20,0
198393,1570,22,0
1118922,42987,18,1
3014128,16618,3,0
1376810,17044,3,1
1841788,14444,6,1
2331854,38159,32,0
868188,36829,17,0
2839342,27398,19,1
2283899,1104,4,1
3131705,25706,4,0
1352523,4565,6,1
3097671,28698,37,0
1490599,15613,17,0
182193,6522,3,1
2397451,24799,7,1
739987,8174,5,1
2913536,31343,5,1
783983,40332,1,0
2506247,11513,6,1
3077453,44156,4,0
3026367,19162,11,0
1051648,47141,5,1
113754,34949,5,1
2071656,28204,4,1
395464,2015,7,1
431462,10482,2,1
183295,31717,5,0
1392272,21137,10,1
1212103,26914,2,1
392472,17033,3,0
3275114,44949,1,0
2392432,39877,4,1
569165,13425,10,1
2359134,7485,2,1
2932725,46979,10,0
1546143,37119,15,1
2947804,26629,15,1
3225535,38068,4,1
3353012,46061,1,1
2606618,2517,7,1
1033646,41658,13,1
2032750,10644,17,1
1045629,5161,1,1
2088306,26882,28,0
937706,4306,5,1
2322613,42832,15,1
187438,483,9,1
3067396,47209,9,0
1430030,35470,1,1
1705327,48520,3,1
2450478,40706,4,1
42108,28605,1,0
989810,24852,3,1
3355418,2232,24,1
531193,37766,5,0
664917,24964,13,1
2878168,46226,16,1
2707299,48299,19,0
695134,32035,13,1
657016,7559,2,1
2912067,40004,29,0
2923108,49279,5,1
2442551,39900,6,0
894830,30252,2,1
1892083,40145,22,1
555738,20084,35,1
2981312,25930,6,0
2081432,49520,13,1
1485878,9955,27,1
1470490,23341,13,0
99548,31564,8,0
919872,47766,4,1
1208167,260,14,1
525631,3962,5,1
1214834,46616,7,1
1091818,21376,12,1
1914625,18339,3,0
1134447,44085,13,1
1302116,27325,2,1
351834,39947,2,1
2531657,43352,3,1
1021760,43221,2,1
2924246,42871,6,0
2287822,22935,3,1
3321374,42265,2,0
1728784,43789,1,0
2903470,5358,2,0
1557277,19057,4,1
452314,48523,3,1
3323369,15464,2,0
2968228,29460,12,1
383194,35956,35,1
2935512,8174,5,0
1117693,43713,11,0
2690560,48628,5,1
1202186,10768,17,0
1359078,25544,20,0
2234157,28730,3,0
2696681,47626,6,1
2592801,34287,4,1
316903,44277,1,0
1879269,14890,12,0
847605,27695,5,1
1547837,34993,6,1
393980,39475,9,1
223975,40817,11,0
635451,21709,22,0
921044,8153,24,1
1580103,36301,3,0
1499576,20419,1,1
434628,7041,12,0
674964,13305,1,0
241892,37084,2,1
3007403,49236,2,0
1734218,17949,12,1
560302,41602,3,0
2294773,27521,19,1
3150188,13536,11,0
3195633,22523,34,1
1590327,24231,3,1
1925815,42803,10,1
2487483,21927,3,0
1179872,28289,2,0
2997774,17015,1,0
845099,11461,28,1
482532,27509,10,0
1683757,22494,10,1
2434594,36865,9,1
2432013,8174,3,1
442898,2923,31,0
1728581,1896,3,0
1217502,12384,5,1
1152571,19057,14,1
1892083,23219,19,1
2208004,44359,14,1
304580,26351,13,0
477612,7835,17,1
3316018,35547,4,0
967285,18465,4,1
668524,5876,1,1
272993,47626,18,1
1091897,21497,19,1
224043,1577,6,1
3103505,34358,3,0
3089628,43017,1,0
601851,47639,5,1
134738,8424,25,1
2609962,8048,4,1
919333,33575,1,0
2279012,12288,4,1
2566764,22275,18,1
3246248,16797,3,1
1783688,32989,18,1
2116375,29999,20,0
1936620,16797,7,0
3136404,38222,24,1
621995,20738,12,1
2209610,28342,4,1
636616,33198,12,0
2274004,40396,8,1
1706075,36763,12,1
732608,47626,2,1
677842,36364,7,0
3050319,15178,5,1
1341736,1695,11,1
151416,37220,12,0
1104443,46667,28,1
862733,27243,3,1
234825,41247,15,0
1835885,6901,4,1
2617273,30695,7,1
2116139,3142,15,0
55624,34358,1,1
2632935,32177,2,1
505346,29034,1,1
2743048,3274,2,1
3215056,44201,22,0
2714797,13225,11,0
3311616,36389,9,0
1389390,47196,18,1
2225776,13176,8,1
174317,35065,18,1
602522,32605,17,0
2119355,21616,12,1
445115,35887,8,1
1861568,43263,8,0
2777091,17794,28,0
2148500,21137,12,1
1028632,17758,26,1
355085,34969,8,1
1449063,22963,12,0
233536,25472,15,1
2427208,16823,13,0
3337788,45066,4,1
657512,31555,25,0
1865445,18159,8,1
1608904,37687,1,0
3212368,22963,2,1
401192,27966,3,1
636197,5782,1,1
1302722,37371,5,0
1285044,34584,8,1
180146,37003,13,1
1920377,48205,23,0
2798877,32864,1,1
2912520,46802,23,1
2890284,48092,14,0
2823840,8224,41,0
2032636,41213,16,1
2235395,33787,4,0
3284900,18523,3,1
2181383,11286,2,1
304154,37646,2,1
1882727,37119,5,1
2003863,14467,19,0
757269,30391,10,1
3331507,13176,17,1
760021,34949,5,1
1482176,33827,2,0
485042,6184,3,0
1496836,10246,18,1
226230,18439,13,0
877324,38456,10,1
654132,10292,8,0
1462287,24799,3,1
2616737,32476,6,0
594365,48679,7,1
1518964,47966,6,0
2101520,17341,2,1
1571052,43961,20,0
1874257,13032,3,0
319726,5450,7,1
160665,8501,5,1
1248572,29118,2,1
634014,2361,6,0
1834623,20520,11,1
1939383,39891,9,0
549424,46906,10,0
1046795,35072,30,1
1515989,5785,11,0
2509020,24109,9,1
1261306,47024,9,0
2271557,32184,32,0
3160361,36034,2,1
438746,13609,19,0
2630077,24263,13,0
1746812,37687,1,1
1733979,37646,2,0
3331065,26246,7,0
2242899,16641,12,1
2994728,21125,1,1
2129258,34525,7,1
1103298,39581,11,0
1482490,34160,14,0
1244875,10753,2,1
649899,29757,5,0
1770036,16439,41,0
2970747,28127,7,1
2051161,32478,1,1
814404,46788,9,1
265095,41238,4,1
3252084,6046,5,1
1983375,35140,12,0
2982722,45007,9,1
869064,44949,8,0
83295,40706,1,0
1107015,3953,2,1
231836,20285,8,0
2194051,21616,9,1
1524650,26925,8,0
2614353,47920,10,0
166952,11520,1,0
1032509,47630,10,0
364877,40706,13,1
4269,28906,3,0
1621087,49520,2,1
569642,39262,7,1
1831976,27695,2,0
530348,39374,3,0
1255275,6982,13,0
2010294,42701,7,0
3166876,26604,12,1
34463,42306,4,0
2122860,10814,10,1
190668,39475,7,1
1246668,39877,11,1
3129013,49683,10,0
283197,33198,4,1
580362,7877,1,0
2750948,27845,6,1
1386380,8414,8,0
2852359,23888,2,1
716015,30391,4,0
998840,13176,2,1
3417978,38125,1,0
2246525,29910,25,0
996139,42768,28,1
2560442,47209,8,1
2439757,35522,2,0
269187,37229,1,1
258654,455,16,0
3280256,41089,17,0
1840736,46688,8,0
1112528,9484,11,1
2340228,36082,14,1
3352911,27920,1,1
2426835,35147,12,1
2110603,34034,10,0
796369,47209,11,1
1395773,46416,15,0
840669,30827,3,1
2388167,19145,7,0
2556803,5479,1,1
2630269,9808,2,1
1008927,16797,5,1
2978546,39938,4,0
206210,13733,13,1
1885943,38650,4,0
3158501,852,3,1
60065,20114,3,1
2872033,14218,35,0
1358062,34243,23,0
1431793,44479,7,0
2185080,9018,9,1
2723506,10749,9,1
2141884,21872,14,1
1704194,39408,2,0
791283,16350,4,0
1326546,36651,1,1
2044247,6740,5,0
2479882,11776,10,1
287333,43295,2,1
196380,21019,5,0
1276113,37687,2,1
1794932,14678,1,1
965144,27662,1,1
438762,24964,9,1
69420,15269,4,0
3106136,14575,9,0
2272595,26629,6,1
3146186,32684,4,1
464692,18063,1,0
1574405,15664,42,0
722653,40386,6,1
1188298,7781,7,1
3029491,10151,4,0
2405808,13176,3,0
3292949,42959,17,0
1878238,14633,3,1
101790,40706,2,1
1932149,18583,2,1
1086648,2350,12,1
511813,16387,1,1
2537364,13380,9,1
961779,36574,8,1
2259220,39475,5,0
2166831,48205,1,0
43774,49098,9,0
2558255,18917,10,0
2017023,47766,10,0
1329068,26094,12,1
2200708,6287,3,0
3125768,25743,10,1
3283530,13819,2,1
2607577,32047,4,0
1169931,45788,14,0
1233616,8518,9,1
527390,16995,7,1
2546122,48485,3,1
1747908,10032,1,1
89512,34747,7,1
1044801,16014,8,0
228109,19468,26,0
2757426,43750,14,0
1054115,25659,4,0
37233,39619,8,0
392937,27344,5,1
1313577,30391,38,1
1257896,14659,15,0
145559,23288,1,1
2501672,21137,2,0
1249629,9076,3,0
188500,44882,10,0
2467818,30720,1,1
2741228,46654,29,1
1331700,29398,11,0
664379,46906,7,1
1384500,7761,6,0
314396,20378,8,0
2834543,12316,3,1
2049864,7806,5,1
592549,14491,1,1
573287,2519,7,0
841524,21137,4,0
1204222,42342,19,1
710068,40342,3,1
3286795,47626,3,1
2366576,2151,6,0
1267793,32139,8,1
2622559,30489,11,0
1905070,9092,5,1
2267637,39275,6,1
499444,34126,17,0
2585894,33091,30,0
3014372,20502,4,1
1177281,39160,17,1
1854703,5769,9,1
800987,28553,38,1
3008551,30978,9,1
3115949,3520,10,0
2132876,21769,2,1
491423,5876,3,0
172103,33198,8,1
1609544,28199,9,0
2615933,21070,24,1
1890724,44056,3,0
1903885,1359,12,1
135407,30719,20,1
1216819,42529,1,0
1434437,45097,11,1
1643953,35561,9,1
1368242,43905,7,1
227316,11599,8,1
656885,37642,3,0
485770,1998,14,1
113905,4793,8,1
29522,44948,5,0
2538831,3717,3,1
2581132,10133,13,0
2697934,33129,17,1
688625,39657,3,1
3095476,8518,19,0
3416145,32570,4,1
1014416,13598,11,0
3029140,38307,21,0
2047273,13212,10,1
2349189,41242,12,1
2537233,45393,14,1
1695291,25406,1,1
2674380,1744,9,1
2724625,31717,8,1
2785017,47626,20,0
2850664,33768,2,0
126605,4920,1,1
2666724,32818,7,1
105481,24363,1,1
24090,43967,2,1
500136,25890,1,1
2381567,8424,4,1
2758430,25138,15,0
1946794,9339,18,0
2376264,43797,21,0
2273017,32747,8,1
413142,26007,6,1
726674,20676,4,0
560192,25466,1,1
1933428,23322,13,1
1573534,23178,3,1
2713115,27690,10,1
1935450,37220,23,1
3065762,39806,1,1
2594663,39002,9,1
2912829,8244,5,1
1948553,4098,1,1
817770,26209,10,1
98981,20754,14,0
741144,46720,15,0
1471120,39732,6,0
3205805,9047,14,1
1116671,29311,1,1
2239482,1935,21,0
3086808,34205,8,0
175753,24952,9,1
2965596,1640,3,1
2367128,7515,12,0
1366098,30994,10,1
153319,7648,6,0
1801747,25466,2,0
1564802,11461,10,0
3406405,36956,21,1
1489325,38837,15,0
2860362,27966,16,1
93884,20743,13,0
110900,25844,12,1
851480,37646,20,1
320146,27966,5,1
1653744,26128,3,0
629775,38065,1,1
937189,13388,1,1
2127694,44372,27,1
3044128,16415,2,1
2749554,44632,7,1
685739,9076,4,0
1156633,27548,6,1
2218047,39812,6,1
2082625,18594,4,0
2190647,40646,63,0
2966158,2022,1,0
1775559,27451,9,1
2722032,25299,21,0
1129080,8903,1,1
1418857,18564,16,1
3303549,32134,4,1
2447017,27171,25,0
237826,22950,11,1
1933273,2086,20,0
646389,717,16,0
169053,31958,7,0
671388,16083,1,1
2236638,16185,1,1
2118360,13646,19,0
1611438,28199,17,1
1297814,45066,12,1
2024995,4366,5,0
2240415,45290,14,0
2311099,9825,22,1
2664224,19966,1,1
353556,27344,11,1
404216,32710,7,0
1578848,18011,13,0
1980155,22935,10,1
1283531,2872,3,1
3255438,45246,18,1
1267543,20734,24,1
2635694,16508,14,0
686704,47626,21,1
3107093,48144,23,0
3248532,28985,2,1
147189,43504,9,1
2025848,33468,17,1
393494,16896,5,0
3373830,20478,4,0
393719,46979,5,1
2015763,13176,4,0
141209,38200,1,0
2401221,23029,5,1
854367,15968,12,1
3023257,3216,17,0
2228227,25581,6,1
1890978,12290,25,0
3200769,24441,7,1
924336,4793,3,1
1409745,45066,15,1
2568345,38067,18,0
2569265,45578,1,0
2708499,8230,2,1
3419457,40516,14,1
2873622,33462,6,1
1029628,13194,4,1
2777856,43638,2,0
1475627,32566,16,1
3217555,24499,26,1
3240517,5876,11,1
98639,38300,2,1
2724907,13378,2,0
3407712,35986,12,1
392223,26209,3,1
489040,21267,3,0
2036218,24852,14,1
2679702,15902,5,1
1087606,22474,21,0
331270,30849,1,0
1043962,46316,10,0
2781129,8048,3,0
3101944,36956,13,1
53388,28050,17,0
2205839,30759,18,1
1949438,23085,9,1
1747319,43100,3,0
398910,5670,4,0
2106610,31739,11,1
80138,40198,7,0
2260168,28842,6,0
2239940,4086,12,0
1100634,7426,2,1
295595,15164,3,0
2957897,46676,7,1
3223868,26790,18,0
939016,6419,7,0
3412696,42736,13,1
2790048,27521,7,0
522174,27845,6,1
2936596,22281,2,1
518104,16973,9,0
436126,34169,1,0
4361,37687,3,1
624401,7600,1,1
2011570,31981,10,1
1644024,31651,9,1
1783707,21137,8,1
68260,22963,2,1
1077395,39560,34,1
1376152,49098,10,1
2684070,41290,20,1
953922,12630,4,1
2589145,9405,14,1
1686274,21463,2,0
2807773,10455,5,1
1110604,25890,9,0
1416977,44016,1,1
806320,42736,3,1
3169806,12743,14,1
1108375,24852,4,0
1805091,43961,3,1
3081629,36735,8,1
637152,39055,3,1
2371451,27817,4,1
1724211,17915,9,1
1317674,39993,8,1
2569637,19840,18,1
1322339,38336,19,1
1198519,24852,10,1
1050843,49683,1,1
1235824,29460,4,0
1095897,19068,10,0
2128023,25464,3,1
265952,24120,30,0
2928023,14861,26,0
1942726,45511,20,0
3052253,37646,1,0
3178020,32545,16,1
